Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53294,25,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,40000.0,40000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,136,370,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,59420,1,1,46,102,46,46,46.0,0.0,102,102,102.0,0.0,2490.743857,33.65870077,59420.0,0.0,59420,59420,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.82935039,16.82935039,46,102,64.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,97.0,46.0,102.0,32,0,0,0,0,0,0,1,46,1,102,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,210475,9,9,502,4189,198,0,55.77777778,81.5579208,1430,0,465.4444444,614.6326364,22287.68262,85.52084571,12380.88235,16295.79169,37152,1,210475,26309.375,23119.66896,67439,4,142993,17874.125,24691.82494,57964,1,0,0,0,0,192,192,42.76042285,42.76042285,0,1430,246.8947368,465.1740289,216386.8772,0,0,0,1,0,0,0,0,1,260.6111111,55.77777778,465.4444444,192,0,0,0,0,0,0,9,502,9,4189,8192,351,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5830736,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.686019741,1943578.667,3353148.379,5815451,58,5830736,2915368.0,4101336.711,5815451,15285,0,0.0,0.0,0,0,0,0,0,0,104,40,0.514514806,0.171504935,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,181,2,2,92,124,46,46,46.0,0.0,62,62,62.0,0.0,1193370.166,22099.44751,60.33333333,62.77207447,128,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,11049.72376,11049.72376,46,62,52.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,65.5,46.0,62.0,40,0,0,0,0,0,0,2,92,2,124,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
64117,89,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22471.91011,89.0,0.0,89,89,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11235.95506,11235.95506,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,282236,2,2,97,156,53,44,48.5,6.363961031,103,53,78.0,35.35533906,896.412931,14.17253646,94078.66667,82315.15054,187507,32227,219734,219734.0,0.0,219734,219734,250009,250009.0,0.0,250009,250009,0,0,0,0,40,40,7.086268229,7.086268229,44,103,61.2,23.68966019,561.2,0,0,0,0,0,0,0,0,1,76.5,48.5,78.0,40,0,0,0,0,0,0,2,97,2,156,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117974916,16,16,984,4766,351,0,61.5,98.69008731,1430,0,297.875,497.6587686,48.73917435,0.271244101,3805642.452,14600000.0,59000000,1,118000000,7864994.4,20600000.0,59000000,32,118000000,7858786.467,20600000.0,59000000,1,0,0,0,0,332,332,0.13562205,0.13562205,0,1430,174.2424242,368.2455898,135604.8144,0,0,0,1,0,0,0,0,1,179.6875,61.5,297.875,332,0,0,0,0,0,0,16,984,16,4766,8192,360,8,20,317851.0,327114.668,549156,86546,58600000.0,466607.7441,59000000,58300000,BENIGN
53,30952,2,2,80,210,40,40,40.0,0.0,105,105,105.0,0.0,9369.346084,129.2323598,10317.33333,17864.08336,30945,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,64.61617989,64.61617989,40,105,66.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,82.5,40.0,105.0,40,0,0,0,0,0,0,2,80,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31126,2,2,80,196,40,40,40.0,0.0,98,98,98.0,0.0,8867.18499,128.5099274,10375.33333,17967.14041,31122,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,64.2549637,64.2549637,40,98,63.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,79.0,40.0,98.0,64,0,0,0,0,0,0,2,80,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30820,2,2,84,310,42,42,42.0,0.0,155,155,155.0,0.0,12783.90655,129.7858533,10273.33333,17790.47122,30816,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,64,64.89292667,64.89292667,42,155,87.2,61.892649,3830.7,0,0,0,0,0,0,0,0,1,109.0,42.0,155.0,40,0,0,0,0,0,0,2,84,2,310,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47722,1,1,49,65,49,49,49.0,0.0,65,65,65.0,0.0,2388.835338,41.90939189,47722.0,0.0,47722,47722,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.95469595,20.95469595,49,65,54.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,81.5,49.0,65.0,32,0,0,0,0,0,0,1,49,1,65,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61282,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,4699.585523,65.27202115,20427.33333,35377.71511,61278,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,32.63601057,32.63601057,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,40,0,0,0,0,0,0,2,88,2,200,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,145249,1,1,42,198,42,42,42.0,0.0,198,198,198.0,0.0,1652.334956,13.76945797,145249.0,0.0,145249,145249,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6.884728983,6.884728983,42,198,94.0,90.06664199,8112.0,0,0,0,0,0,0,0,0,1,141.0,42.0,198.0,32,0,0,0,0,0,0,1,42,1,198,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,65034,1,1,46,174,46,46,46.0,0.0,174,174,174.0,0.0,3382.845896,30.75314451,65034.0,0.0,65034,65034,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15.37657225,15.37657225,46,174,88.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,133.0,46.0,174.0,32,0,0,0,0,0,0,1,46,1,174,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115962661,16,14,587,798,576,0,36.6875,143.8173465,798,0,57.0,213.274471,11.94349964,0.258703963,3998712.448,4875418.873,10000000,154,116000000,7730844.067,4144093.945,10000000,210,111000000,8503020.385,3755586.792,10100000,37927,0,0,0,0,332,424,0.137975447,0.120728516,0,798,44.67741935,173.8498178,30223.75914,0,0,0,1,0,0,0,0,0,46.16666667,36.6875,57.0,332,0,0,0,0,0,0,16,587,14,798,8192,344,12,20,48098.90909,39136.29979,166099,36199,10000000.0,18341.87117,10000000,9949288,BENIGN
53,121693,1,1,58,147,58,58,58.0,0.0,147,147,147.0,0.0,1684.566902,16.43479904,121693.0,0.0,121693,121693,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,8.217399522,8.217399522,58,147,87.66666667,51.38417396,2640.333333,0,0,0,0,0,0,0,0,1,131.5,58.0,147.0,32,0,0,0,0,0,0,1,58,1,147,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35419,65,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15384.61538,15384.61538,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1006,322,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,36664,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,54.54942178,36664.0,0.0,36664,36664,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,27.27471089,27.27471089,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,319,939,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,179,2,2,88,166,44,44,44.0,0.0,83,83,83.0,0.0,1418994.413,22346.36872,59.66666667,97.28480525,172,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,11173.18436,11173.18436,44,83,59.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,74.5,44.0,83.0,40,0,0,0,0,0,0,2,88,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,48563239,8,11,523,5055,196,0,65.375,82.90603545,1722,0,459.5454545,705.7766451,114.860543,0.391242438,2697957.722,11400000.0,48400000,0,67217,9602.428571,10514.34559,21968,34,48500000,4854346.2,15300000.0,48400000,0,0,0,0,0,172,232,0.164733658,0.22650878,0,1722,278.9,553.9717739,306884.7263,0,0,0,1,0,0,0,0,1,293.5789474,65.375,459.5454545,172,0,0,0,0,0,0,8,523,11,5055,8192,31,4,20,126714.0,0.0,126714,126714,48400000.0,0.0,48400000,48400000,BENIGN
53,486,1,1,48,64,48,48,48.0,0.0,64,64,64.0,0.0,230452.6749,4115.226337,486.0,0.0,486,486,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2057.613169,2057.613169,48,64,53.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,80.0,48.0,64.0,32,0,0,0,0,0,0,1,48,1,64,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115396472,16,14,427,2490,416,0,26.6875,103.8176085,2490,0,177.8571429,665.4804924,25.27806916,0.259973286,3979188.69,4879558.111,10000000,15,115000000,7693098.133,4166557.964,10000000,5497,110000000,8483685.769,3758508.511,10000000,1180,0,0,0,0,332,424,0.138652419,0.121320867,0,2490,94.09677419,450.8764321,203289.557,0,0,0,1,0,0,0,0,0,97.23333333,26.6875,177.8571429,332,0,0,0,0,0,0,16,427,14,2490,8192,946,12,20,26199.45455,9008.283725,53266,23042,9999995.455,490.704262,10000000,9999266,BENIGN
53,381,2,2,88,344,44,44,44.0,0.0,172,172,172.0,0.0,1133858.268,10498.68766,127.0,213.9088591,374,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,5249.343832,5249.343832,44,172,95.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,119.0,44.0,172.0,40,0,0,0,0,0,0,2,88,2,344,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,125956,1,1,49,165,49,49,49.0,0.0,165,165,165.0,0.0,1699.006002,15.87856077,125956.0,0.0,125956,125956,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,7.939280384,7.939280384,49,165,87.66666667,66.97263123,4485.333333,0,0,0,0,0,0,0,0,1,131.5,49.0,165.0,32,0,0,0,0,0,0,1,49,1,165,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116911,9,7,2554,959,1460,0,283.7777778,506.8879999,821,0,137.0,303.5050796,30048.49843,136.8562411,7794.066667,13425.61467,42172,4,116911,14613.875,23881.79119,67478,4,50920,8486.666667,12131.08756,24175,8,0,0,0,0,192,144,76.9816356,59.87460547,0,1460,206.6470588,413.7009701,171148.4926,0,0,0,1,0,0,0,0,0,219.5625,283.7777778,137.0,192,0,0,0,0,0,0,9,2554,7,959,8192,65535,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,157,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1222929.936,25477.70701,52.33333333,85.44783984,151,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12738.8535,12738.8535,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,229,2,2,74,298,37,37,37.0,0.0,149,149,149.0,0.0,1624454.148,17467.24891,76.33333333,47.34272207,131,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,64,64,8733.624454,8733.624454,37,149,81.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,102.25,37.0,149.0,64,0,0,0,0,0,0,2,74,2,298,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,268391,44,107,871,165422,389,0,19.79545455,72.13410623,2896,0,1546.0,572.4010502,619592.3112,562.6120101,1789.273333,6878.103145,68907,1,268391,6241.651163,12258.37258,68907,1,241167,2275.160377,9776.895544,91375,1,0,0,0,0,1420,3432,163.9399235,398.6720866,0,2896,1094.032895,848.7760523,720420.787,0,0,0,1,0,0,0,0,2,1101.278146,19.79545455,1546.0,1420,0,0,0,0,0,0,44,871,107,165422,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,557852,2,2,88,240,44,44,44.0,0.0,120,120,120.0,0.0,587.969569,7.170360597,185950.6667,322031.8359,557801,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,40,3.585180299,3.585180299,44,120,74.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,93.0,44.0,120.0,40,0,0,0,0,0,0,2,88,2,240,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32084,2,2,78,360,39,39,39.0,0.0,180,180,180.0,0.0,13651.66438,124.6727341,10694.66667,18519.37597,32079,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,62.33636704,62.33636704,39,180,95.4,77.22888061,5964.3,0,0,0,0,0,0,0,0,1,119.25,39.0,180.0,64,0,0,0,0,0,0,2,78,2,360,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
44212,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,742,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,110734030,111,125,5090,173661,1218,0,45.85585586,203.878745,4344,0,1389.288,706.6492584,1614.237286,2.131232829,471208.6383,2074312.334,10000000,1,111000000,1006673.0,2954589.241,10000000,3,111000000,892830.6129,2801361.929,10000000,4,0,0,0,0,3560,4008,1.002401881,1.128830947,0,4344,754.2236287,856.6104744,733781.5049,0,0,0,1,0,0,0,0,1,757.4194915,45.85585586,1389.288,3560,0,0,0,0,0,0,111,5090,125,173661,29200,159,7,32,322810.1818,803711.9646,2671884,21944,9739869.545,926893.0429,10000000,6945423,BENIGN
53,189446,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,2343.67577,21.11419613,63148.66667,109370.6369,189439,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,10.55709806,10.55709806,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,64,0,0,0,0,0,0,2,94,2,350,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,36,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,55555.55556,36.0,0.0,36,36,36,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0,0,0,40,0,55555.55556,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,216,2,2,76,332,38,38,38.0,0.0,166,166,166.0,0.0,1888888.889,18518.51852,72.0,114.3328474,204,4,4,4.0,0.0,4,4,8,8.0,0.0,8,8,0,0,0,0,40,40,9259.259259,9259.259259,38,166,89.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,111.5,38.0,166.0,40,0,0,0,0,0,0,2,76,2,332,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50095,1,1,48,64,48,48,48.0,0.0,64,64,64.0,0.0,2235.752071,39.92414413,50095.0,0.0,50095,50095,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.96207206,19.96207206,48,64,53.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,80.0,48.0,64.0,20,0,0,0,0,0,0,1,48,1,64,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48632,2,2,70,192,35,35,35.0,0.0,96,96,96.0,0.0,5387.399243,82.25037013,16210.66667,28073.36817,48627,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,40,41.12518506,41.12518506,35,96,59.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,74.25,35.0,96.0,40,0,0,0,0,0,0,2,70,2,192,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24143,2,2,140,304,70,70,70.0,0.0,152,152,152.0,0.0,18390.42373,165.679493,8047.666667,13932.90538,24136,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,82.83974651,82.83974651,70,152,102.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,128.5,70.0,152.0,40,0,0,0,0,0,0,2,140,2,304,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49863,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,2567.033672,40.10990113,49863.0,0.0,49863,49863,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.05495056,20.05495056,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,32,0,0,0,0,0,0,1,56,1,72,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,182,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1791208.791,21978.02198,60.66666667,99.88660237,176,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,64,64,10989.01099,10989.01099,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50515,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,40,0,0,0,0,0,0,2,31,0,0,980,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,342,2,2,64,374,32,32,32.0,0.0,187,187,187.0,0.0,1280701.754,11695.90643,114.0,195.7217413,340,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,5847.953216,5847.953216,32,187,94.0,84.89699641,7207.5,0,0,0,0,0,0,0,0,1,117.5,32.0,187.0,64,0,0,0,0,0,0,2,64,2,374,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,123128,2,2,78,274,39,39,39.0,0.0,137,137,137.0,0.0,2858.813592,32.48651809,41042.66667,71081.92177,123121,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,88,40,16.24325905,16.24325905,39,137,78.2,53.67681064,2881.2,0,0,0,0,0,0,0,0,1,97.75,39.0,137.0,88,0,0,0,0,0,0,2,78,2,274,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,244991,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12.24534779,122495.5,116505.0346,204877,40114,244991,122495.5,116505.0346,204877,40114,0,0.0,0.0,0,0,0,0,0,0,96,0,12.24534779,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23527,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,4420.453096,85.00871339,23527.0,0.0,23527,23527,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.5043567,42.5043567,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,20,0,0,0,0,0,0,1,44,1,60,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,2192318,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.824552825,730772.6667,1237301.313,2159359,37,2192318,1096159.0,1503591.86,2159359,32959,0,0.0,0.0,0,0,0,0,0,0,72,28,1.368414619,0.456138206,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,0,0,0,3,0,1,0,8192,4380,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,250,2,2,110,206,55,55,55.0,0.0,103,103,103.0,0.0,1264000.0,16000.0,83.33333333,59.46707773,152,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,64,40,8000.0,8000.0,55,103,74.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,92.75,55.0,103.0,64,0,0,0,0,0,0,2,110,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51891,64,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15625.0,15625.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,119,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
37476,4819,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,415.0238639,4819.0,0.0,4819,4819,4819,4819.0,0.0,4819,4819,0,0.0,0.0,0,0,0,0,0,0,64,0,415.0238639,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,4683,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60409,1,1,52,80,52,52,52.0,0.0,80,80,80.0,0.0,2185.104868,33.10764952,60409.0,0.0,60409,60409,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.55382476,16.55382476,52,80,61.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,92.0,52.0,80.0,32,0,0,0,0,0,0,1,52,1,80,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1065976,10,9,734,5519,421,0,73.4,132.8141559,1460,0,613.2222222,716.0189903,5865.985726,17.82404107,59220.88889,91108.76347,212772,1,853200,94800.0,101084.7654,214849,1,857523,107190.375,152190.9618,372184,4,0,0,0,0,224,192,9.381074246,8.442966821,0,1460,312.65,549.8071695,302287.9237,0,0,0,1,0,0,0,0,0,329.1052632,73.4,613.2222222,224,0,0,0,0,0,0,10,734,9,5519,65535,245,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,48,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,40,0,41666.66667,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,169,2,2,60,92,30,30,30.0,0.0,46,46,46.0,0.0,899408.284,23668.63905,56.33333333,92.37604307,163,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11834.31953,11834.31953,30,46,36.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,45.5,30.0,46.0,64,0,0,0,0,0,0,2,60,2,92,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
137,21,13,0,650,0,50,50,50.0,0.0,0,0,0.0,0.0,31000000.0,619047.619,1.75,1.712255291,7,1,21,1.75,1.712255291,7,1,0,0.0,0.0,0,0,0,0,0,0,416,0,619047.619,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,53.84615385,50.0,0.0,416,0,0,0,0,0,0,13,650,0,0,-1,-1,12,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
